isbn;title_ol;title_az;reading_age;grade;cover_url
0763684422;Being Fishkill;Ruth Lehrer;14 - 17 years;9 - 12;https://m.media-amazon.com/images/I/91-ti3Z08TL.jpg
193705330X;Touch of Death;Kelly Hashway;15 - 18 years;10 - 12;https://m.media-amazon.com/images/I/41kJlZ1zk0L.jpg
0060735252;After the Wreck, I Picked Myself Up, Spread My Wings, and Flew Away;Joyce Carol Oates;14 years and up;10 - 12;https://m.media-amazon.com/images/I/51QEV7R5M0L.jpg
0802722342;In a Heartbeat;Loretta Ellsworth;12 - 15 years;7 - 9;https://m.media-amazon.com/images/I/71mgC5ANulL.jpg
0738727571;Faking Faith;Josie Bloss;Baby - 12 years;7 - 9;https://m.media-amazon.com/images/I/419f6QoW6+L.jpg
1741663091;Moment of Truth;Michael Pryor;12 years and up;7 - 9;https://m.media-amazon.com/images/I/91KmgF3oKLL.jpg
0689845499;The Steps;Rachel Cohn;8 - 12 years;4 - 6;https://m.media-amazon.com/images/I/5122AV77Q2L.jpg
0375895264;Split;Swati Avasthi;14 - 17 years;9 - 12;https://m.media-amazon.com/images/I/81MzU2j1WeL.jpg
1595140751;Finding Lubchenko;Michael Simmons;12 - 18 years;7 - 12;https://m.media-amazon.com/images/I/51A+WnZDgQL.jpg
1606844547;Timepiece: An Hourglass Novel;Myra McEntire;14 years and up;9 and up;https://m.media-amazon.com/images/I/51-7ZGnHcXL.jpg
1507815875;The Apple Throne;Tessa Gratton;READINGAGE_MISSING_AZ;10 - 12;https://m.media-amazon.com/images/I/51txW6UHUML.jpg
1250006198;Where Beauty Lies: A Beneath the Glitter Novel;Elle Fowler;12 - 18 years;7 - 9;https://m.media-amazon.com/images/I/71XcoaVBRXL.jpg
0061960462;The Ivy;Lauren Kunze;14 - 17 years;9 - 12;https://m.media-amazon.com/images/I/51GX4tOD3rL.jpg
1416978933;The Hollow;Jessica Verday;12 years and up;7 - 12;https://m.media-amazon.com/images/I/51A7Ry8bp+L.jpg
1517610729;Getting Kole for Christmas: A Young Adult Novella;Kimberly Krey;READINGAGE_MISSING_AZ;7 - 9;https://m.media-amazon.com/images/I/71eD2FoFK+L.jpg
0062422839;The Cat King of Havana;Tom Crosshill;13 - 17 years;8 - 9;https://m.media-amazon.com/images/I/41A8vUpbnrL.jpg
0062418599;The Thousandth Floor;Katharine McGee;13 - 17 years;8 - 12;https://m.media-amazon.com/images/I/81fmaJA+78S.jpg
0764220683;Cabs, Cameras, and Catastrophes;Wendy Lee Nentwig;12 - 18 years;10 - 12;https://m.media-amazon.com/images/I/51H9WX7BBSL.jpg
068983263X;The White Horse;Cynthia Grant;1 year and up;7 - 9;https://m.media-amazon.com/images/I/51C2T7KZBYL.jpg
0385739907;Flip;Martyn Bedford;12 - 15 years;7 - 9;https://m.media-amazon.com/images/I/51Z17q1U3bL.jpg
0060080833;After;Francine Prose;13 - 17 years;8 - 9;https://m.media-amazon.com/images/I/51knppAVLqL.jpg
074340078X;Silver Eyes;Nicole Luiken;12 years and up;7 - 9;https://m.media-amazon.com/images/I/518CRZ8BD0L.jpg
0544102622;Dead Is Just a Dream;Marlene Perez;12 years and up;7 - 9;https://m.media-amazon.com/images/I/71rtpTY9DGL.jpg
1933491043;Ruby;Rosa Guy;12 - 18 years;7 - 12;https://m.media-amazon.com/images/I/51141JXT97L.jpg
0544087445;Entangled;Amy Rose Capetta;14 years and up;9 and up;https://m.media-amazon.com/images/I/811o6HjerkL.jpg
0147514401;A Time to Dance;Padma Venkatraman;12 - 17 years;7 - 9;https://m.media-amazon.com/images/I/91pkztN3eYL.jpg
1627987983;Every Inferno;Johanna Parkhurst;14 years and up;4 - 6;https://m.media-amazon.com/images/I/61zB3MjshrL.jpg
1250068622;About a Girl: A Novel;Sarah McCarry;14 - 18 years;10 - 12;https://m.media-amazon.com/images/I/71spbUpQU6S.jpg
0613371658;The Princess Diaries;Meg Cabot;11+ years;GRADE_MISSING_AZ;https://m.media-amazon.com/images/I/41rFlXF-OGL.jpg
0702226416;Dreamslip;Brian Caswell;9 - 12 years;4 - 6;https://m.media-amazon.com/images/I/51P1VF8B0GL.jpg
0857078070;Unspoken;Sarah Rees Brennan;12 years and up;GRADE_MISSING_AZ;https://m.media-amazon.com/images/I/81JqLrQLm+L.jpg
0062014536;Requiem;Lauren Oliver;14 - 17 years;9 - 12;https://m.media-amazon.com/images/I/51Px7ix-AKL.jpg
0991360842;White Nights in Split Town City;Annie DeWitt;13 - 17 years;GRADE_MISSING_AZ;https://m.media-amazon.com/images/I/51WHGYbWIjL.jpg
1491525495;Gates of Thread and Stone;Lori M. Lee;12 - 17 years;7 - 12;https://m.media-amazon.com/images/I/71zHn65Up8L.jpg
0062211218;Nothing Bad Is Going to Happen;Kathleen Hale;14 - 17 years;9 - 12;https://m.media-amazon.com/images/I/61DFnxoyp1L.jpg
068981335X;Trapped: Cages of Mind and Body;Lois Duncan;12 - 15 years;7 - 9;https://m.media-amazon.com/images/I/51VE7YBPFBL.jpg
1595146725;Five Summers;Una LaMarche;12 - 15 years;7 - 9;https://m.media-amazon.com/images/I/71GtEN+VvcL.jpg
0689876556;In the Cards: Love;Mariah Fredericks;9 - 13 years;4 - 6;https://m.media-amazon.com/images/I/512T9+vPaCL.jpg
0330397834;Walk Two Moons;Sharon Creech;10+ years;GRADE_MISSING_AZ;https://m.media-amazon.com/images/I/51xBc-ti3lL.jpg
0061724394;Confessions of a First Daughter;Cassidy Calloway;13 - 17 years;8 - 9;https://m.media-amazon.com/images/I/61VlD5AhkuL.jpg
1590785991;Brushing Mom's Hair;Andrea Cheng;10 - 18 years;5 - 12;https://m.media-amazon.com/images/I/414MA9jIk0L.jpg
0544336208;Double Digit;Annabel Monaghan;12 years and up;7 - 9;https://m.media-amazon.com/images/I/71kt+HSp-5L.jpg
0061547875;Pretty Dead;Francesca Lia Block;14 - 17 years;9 - 12;https://m.media-amazon.com/images/I/71kZmHZ95oS.jpg
0061459348;Stop in the Name of Pants!;Louise Rennison;13 - 15 years;8 - 9;https://m.media-amazon.com/images/I/71Ksp8dnBzL.jpg
1250045266;Hearts, Fingers, and Other Things to Cross;Katie Finn;12 - 18 years;10 - 12;https://m.media-amazon.com/images/I/81JYex3z-6L.jpg
0312629125;Ghost Medicine;Andrew Smith;13 - 18 years;7 and up;https://m.media-amazon.com/images/I/81rrYUGwQyL.jpg
0816722617;Fire in the Heart;Liza Ketchum Murrow;READINGAGE_MISSING_AZ;7 - 9;https://m.media-amazon.com/images/I/11H7taLQ+ML.jpg
1523443677;Never Never: Part Three of Three;Colleen Hoover;12 - 17 years;7 - 12;https://m.media-amazon.com/images/I/41rbsjDJB+L.jpg
0062133314;Case File 13 #2: Making the Team;J. Scott Savage;8 - 12 years;3 - 7;https://m.media-amazon.com/images/I/61mbCLs6x4L.jpg
1627792953;Nil on Fire;Lynne Matson;14 - 18 years;10 - 12;https://m.media-amazon.com/images/I/91eE4ySyOTL.jpg
0307879577;Pirate Cinema;Cory Doctorow;12 - 15 years;7 - 9;https://m.media-amazon.com/images/I/51Cnux3NmoL.jpg
080508083X;Itch;Michelle D. Kwasney;9 - 14 years;4 - 9;https://m.media-amazon.com/images/I/41I5zu+z07L.jpg
1604861983;Abe in Arms;Pegi Deitz Shea;12 years and up;7 - 9;https://m.media-amazon.com/images/I/7180HkL7JcL.jpg
1575058626;The Perfect Shot;Elaine Marie Alphin;11 - 18 years;7 - 12;https://m.media-amazon.com/images/I/813Bzmr+JCL.jpg
1442440767;Burn for Burn;Jenny Han;14 years and up;9 - 12;https://m.media-amazon.com/images/I/71KZXwOe9sL.jpg
0316006831;These Boots are Made for Stalking;Lisi Harrison;12 years and up;7 and up;https://m.media-amazon.com/images/I/91FLPkUSL7L.jpg
0786815884;The P.C. Hawke Mysteries #5: Square Root of Murder;Paul Zindel;8 - 12 years;3 - 7;https://m.media-amazon.com/images/I/51uleZ40mJL.jpg
0816742790;Meltdown Man;S. F. Black;8 - 12 years;3 - 6;https://m.media-amazon.com/images/I/51Y--ZdbYbL.jpg
0889955131;Swimmers;Amy Bright;14 - 16 years;9 - 11;https://m.media-amazon.com/images/I/61mntNT8phL.jpg
1631631063;The Black Tempest;Ryan Dalton;12 - 17 years;7 - 9;https://m.media-amazon.com/images/I/81Y3QGri11L.jpg
0702250198;The Protected;Claire Zorn;12 - 15 years;7 - 9;https://m.media-amazon.com/images/I/81ZSeiXZDDL.jpg
0689814763;Stalker;Jordan Cray;12 years and up;7 - 9;https://m.media-amazon.com/images/I/51KVXRMZGGL.jpg
0689814321;Gemini7;Jordan Cray;12 years and up;7 - 9;https://m.media-amazon.com/images/I/51HQ7E0WHKL.jpg
1492631760;My Kind of Crazy;Robin Reul;14 - 17 years;8 - 12;https://m.media-amazon.com/images/I/71C0moiR0RS.jpg
0375814698;Bloodhound;Tamora Pierce;12 - 15 years;7 - 9;https://m.media-amazon.com/images/I/51Py34RDYkL.jpg
0396075266;The Gray Ghosts of Taylor Ridge;Mary Francis Shura;9 - 12 years;4 - 6;https://m.media-amazon.com/images/I/51ccslWYi6L.jpg
1937053636;The Zodiac Collector;Laura Diamond;12 - 14 years;7 - 9;https://m.media-amazon.com/images/I/71oDbtXtGnL.jpg
1606840606;The Rise of Renegade X;Chelsea M. Campbell;14 years and up;9 and up;https://m.media-amazon.com/images/I/51Wi4bqIBrL.jpg
0763669016;The Beast of Cretacea;Todd Strasser;12 - 15 years;7 - 9;https://m.media-amazon.com/images/I/91-AUZ-KgFL.jpg
1402593430;Away Laughing on a Fast Camel: Even More Confessions of Georgia Nicolson;Louise Rennison;13 - 15 years;Preschool - 6;https://m.media-amazon.com/images/I/61wW5UOWCrL.jpg
1619639386;The Start of Me and You;Emery Lord;12 - 17 years;7 - 9;https://m.media-amazon.com/images/I/81GqNsWADBL.jpg
1934813095;The Ring;Bobbie Pyron;12 years and up;7 - 12;https://m.media-amazon.com/images/I/81jXC7FHE1L.jpg
1599907763;This Is Not Forgiveness;Celia Rees;14 years and up;7 - 9;https://m.media-amazon.com/images/I/81uiVMReRIL.jpg
140225461X;Are You Going to Kiss Me Now?;Sloane Tanen;12 - 18 years;8 - 12;https://m.media-amazon.com/images/I/41TN4HgJ9LL.jpg
0399245324;Journey Between Worlds;Sylvia Engdahl;12 - 15 years;7 - 9;https://m.media-amazon.com/images/I/51QW2I-f0AL.jpg
1416934715;"Before Midnight: A Retelling of ""Cinderella""";Cameron Dokey;12 years and up;7 - 9;https://m.media-amazon.com/images/I/81jkkvmcc0L.jpg
0373830955;Shrink To Fit;Dona Sarkar;14 years and up;9 and up;https://m.media-amazon.com/images/I/81CMjZHXj6L.jpg
1442402814;The Other Side of Dark;Sarah Smith;12 years and up;7 - 9;https://m.media-amazon.com/images/I/71+qbkb+d+L.jpg
0440973392;Remembering the Good Times;Richard Peck;READINGAGE_MISSING_AZ;4 - 6;https://m.media-amazon.com/images/I/71dv6Df2N7L.jpg
1780622449;The Trap;Alan Gibbons;12 - 18 years;7 - 12;https://m.media-amazon.com/images/I/716KYkWX8CL.jpg
0385733488;The Pull of the Ocean;Jean-Claude Mourlevat;12 - 15 years;7 - 9;https://m.media-amazon.com/images/I/51fRIoO3uHL.jpg
1633755932;Secrets of a Reluctant Princess;Casey Griffin;12 - 17 years;7 - 12;https://m.media-amazon.com/images/I/71wK2z0L-CL.jpg
0061161195;Criss Cross CD;Lynne Rae Perkins;12 - 15 years;5 - 9;https://m.media-amazon.com/images/I/51Yle2yJsHL.jpg
0843954000;Circus of the Darned;Katie Maxwell;13 years and up;8 - 9;https://m.media-amazon.com/images/I/51XFTZK229L.jpg
1469274795;Out of This Place;Emma Cameron;14 - 17 years;9 - 12;https://m.media-amazon.com/images/I/61SP3g0Bk7L.jpg
0807525324;All the Forever Things;Jolene Perry;13 - 18 years;8 - 12;https://m.media-amazon.com/images/I/71Lb5ztjbkL.jpg
1933322403;The Will of the Empress;Tamora Pierce;12 - 15 years;7 - 9;https://m.media-amazon.com/images/I/51xUKBjsrwL.jpg
0807526800;Future Shock;Elizabeth Briggs;13 - 18 years;8 - 12;https://m.media-amazon.com/images/I/61D9qJGI6IL.jpg
1945053208;The Seafarer's Kiss;Julia Ember;14 - 17 years;10 - 12;https://m.media-amazon.com/images/I/51KgV89ft9L.jpg
1478955708;Confessions: The Paris Mysteries;James Patterson;12 years and up;7 and up;https://m.media-amazon.com/images/I/81mX2KN98GL.jpg
0375843043;Red Spikes;Margo Lanagan;14 years and up;9 - 12;https://m.media-amazon.com/images/I/91hmrF89gfL.jpg
0340877332;Sleepwalking;Nicola Morgan;READINGAGE_MISSING_AZ;7 - 9;https://m.media-amazon.com/images/I/61mV7G5aIyL.jpg
1482737841;Hope Defined;Shannon Humphrey;READINGAGE_MISSING_AZ;7 - 9;https://m.media-amazon.com/images/I/41cNd1jWsCL.jpg
074907986X;The Dead Girls' Dance;Rachel Caine;14 - 17 years;9 - 12;https://m.media-amazon.com/images/I/41xTsKnfkcL.jpg
1504751345;Once Upon a Dream: A Twisted Tale;Liz Braswell;13+ years;7 - 12;https://m.media-amazon.com/images/I/71tNc7dTTEL.jpg
0671443801;Best Friend;Shirley Simon;7 - 9 years;2 - 3;https://m.media-amazon.com/images/I/312ze64H1RL.jpg
0525477993;Freak Show;James St. James;13 years and up;9 - 12;https://m.media-amazon.com/images/I/816xjvneUXL.jpg
0399167854;The Midnight Star;Marie Lu;12 - 17 years;7 - 9;https://m.media-amazon.com/images/I/91xuzJSK+pL.jpg
0316065838;Poseur;Rachel Maude;13 years and up;8 and up;https://m.media-amazon.com/images/I/51FCWJnRh2L.jpg
0060532998;The Luckiest Girl;Beverly Cleary;10 years and up;5 - 9;https://m.media-amazon.com/images/I/51EmeV5qhAL.jpg
1442419962;Forbidden;Tabitha Suzuma;16 years and up;11 - 12;https://m.media-amazon.com/images/I/61sg1LQAWjL.jpg
0802797814;The Girlfriend Project;Robin Friedman;12 - 15 years;7 - 9;https://m.media-amazon.com/images/I/61r1DoMypPL.jpg
0763662607;Froi of the Exiles: The Lumatere Chronicles;Melina Marchetta;14 years and up;9 - 12;https://m.media-amazon.com/images/I/91YTG+VmgLL.jpg
1101994584;Exit, Pursued by a Bear;E.K. Johnston;14 years and up;9 - 12;https://m.media-amazon.com/images/I/81e5RYoEjfL.jpg
1441895191;Zombies Vs. Unicorns: Library Edition;Holly Black;14 - 17 years;9 - 6;https://m.media-amazon.com/images/I/41DNEAGhzFL.jpg
1101994975;That Inevitable Victorian Thing;E.K. Johnston;12 years and up;7 - 9;https://m.media-amazon.com/images/I/91sKa6kkH1L.jpg
1481442384;The Retribution of Mara Dyer: Standard Edition;Michelle Hodkin;14 years and up;9 - 12;https://m.media-amazon.com/images/I/51Wm38v5KVL.jpg
0889954429;Falling for Henry;Beverley Brenna;12 - 18 years;7 - 12;https://m.media-amazon.com/images/I/81+8ROF9C9L.jpg
0060546042;Night Road;A. M. Jenkins;13 years and up;8 - 9;https://m.media-amazon.com/images/I/51ED4Feeu7L.jpg
0385741561;Don't You Wish;Roxanne St. Claire;14 years and up;9 - 12;https://m.media-amazon.com/images/I/51NBiuDAZNL.jpg
0425169057;Diversity Alliance;Kevin J. Anderson;8 years and up;GRADE_MISSING_AZ;https://m.media-amazon.com/images/I/51JvQ06rZ2L.jpg
0763663468;A Long, Long Sleep;Anna Sheehan;14 years and up;9 - 12;https://m.media-amazon.com/images/I/41YWobtbuIL.jpg
0061449164;Fear;Michael Grant;14 years and up;9 and up;https://m.media-amazon.com/images/I/51XEWdocn2L.jpg
174237459X;Black Painted Fingernails;Steven Herrick;14 years and up;9 and up;https://m.media-amazon.com/images/I/91yjJc3Up+L.jpg
0440424968;Father's Arcane Daughter;E.L. Konigsburg;READINGAGE_MISSING_AZ;7 - 9;https://m.media-amazon.com/images/I/61ngMkRsCvL.jpg
0425171531;Shadow academy: young jedi knights #2;Kevin J. Anderson;12 - 15 years;7 - 9;https://m.media-amazon.com/images/I/71fOThHQtzL.jpg
1481421867;"The Complete Unwind Dystology: Unwind; UnWholly; UnSouled; UnDivided";Neal Shusterman;12 years and up;7 - 9;https://m.media-amazon.com/images/I/71O+VOfCllL.jpg
0385729332;Sisterhood of the Traveling Pants;Ann Brashares;11+ years;7 - 9;https://m.media-amazon.com/images/I/41eYjANUMOL.jpg
0702249629;Find Your Feet:;Rebecca Sparrow;12 years and up;GRADE_MISSING_AZ;https://m.media-amazon.com/images/I/71x-1+wLvyL.jpg
0061122807;Stealing Heaven;Elizabeth Scott;READINGAGE_MISSING_AZ;10 - 12;https://m.media-amazon.com/images/I/514VLQs9w1L.jpg
1595143831;Rosebush;Michele Jaffe;12 - 15 years;7 - 9;https://m.media-amazon.com/images/I/51TlFJ2xABL.jpg
1935597329;Nickel Plated;Aric Davis;8 - 11 years;3 - 6;https://m.media-amazon.com/images/I/51-K8NokkDL.jpg
1434291499;Beauty and the Basement;Olivia Snowe;8 - 12 years;3 - 6;https://m.media-amazon.com/images/I/7177qQrDq5L.jpg
0982607865;Airel: The Awakening The Airel Saga. Book one Part one;Aaron Patterson;13 - 17 years;GRADE_MISSING_AZ;https://m.media-amazon.com/images/I/4163CAAaMTL.jpg
006209422X;Take the Fall;Emily Hainsworth;14 years and up;9 and up;https://m.media-amazon.com/images/I/51ENzKoXG8L.jpg
1782799184;Boundary: The Other Horizons Trilogy - Book One;Mary Victoria Johnson;Baby - 17 years;Preschool - 12;https://m.media-amazon.com/images/I/51VA4Yx2eUL.jpg
0060841125;Pretty Face;Mary Hogan;13 years and up;9 - 12;https://m.media-amazon.com/images/I/51EaGnfmtsL.jpg
0758266960;Dark Frost;Jennifer Estep;14 years and up;9 - 12;https://m.media-amazon.com/images/I/81m9RngeUnL.jpg
0061061573;The Attic;T. S. Rue;READINGAGE_MISSING_AZ;7 - 9;https://m.media-amazon.com/images/I/51Iqyo-NV9L.jpg
1459411552;Dark Side;John Choi;14 - 18 years;9 - 12;https://m.media-amazon.com/images/I/81ZVqBGuS-L.jpg
0803733828;God Is in the Pancakes;Robin Epstein;12 - 18 years;7 - 12;https://m.media-amazon.com/images/I/41NrIRRmeLL.jpg
0803737262;A Temptation of Angels;Michelle Zink;12 - 15 years;7 - 9;https://m.media-amazon.com/images/I/914ZpUZxVcL.jpg
0385294891;This Place Has No Atmosphere;Paula Danziger;11 years and up;7 - 9;https://m.media-amazon.com/images/I/313WNW4NNSL.gif
140227128X;Entice;Jessica Shirvington;13 - 17 years;7 - 12;https://m.media-amazon.com/images/I/512sdLGw86L.jpg
0822526883;The Me Nobody Knew: A Story of Triumph for All Girls;Shannon McLinden;12 - 15 years;7 - 9;https://m.media-amazon.com/images/I/41R4JN8BCFL.jpg
0590415131;The Tricksters;Margaret Mahy;READINGAGE_MISSING_AZ;7 - 9;https://m.media-amazon.com/images/I/515WyRkPUiL.jpg
0064410285;Cobwebs;Karen Romano Young;12 - 15 years;7 - 9;https://m.media-amazon.com/images/I/51GFC6BKPML.jpg
0670015628;Everybody Knows Your Name;Andrea Seigel;12 - 15 years;7 - 9;https://m.media-amazon.com/images/I/51PmoHgrr+L.jpg
0606021795;Summer of Fear;Lois Duncan;READINGAGE_MISSING_AZ;7 - 9;https://m.media-amazon.com/images/I/91Gjc2q3S+L.jpg
1600066232;Angry: A Novel;Laura L Smith;READINGAGE_MISSING_AZ;10 - 12;https://m.media-amazon.com/images/I/51wXPf54bVL.jpg
0613161106;Get Real;AUTHOR_MISSING_AZ;8 years and up;GRADE_MISSING_AZ;https://m.media-amazon.com/images/I/518DXACTXEL.jpg
0142412562;Zombie Queen of Newbury High;Amanda Ashby;12 - 15 years;7 - 9;https://m.media-amazon.com/images/I/518WcPCF3OL.jpg
1416948759;In the Stars;Stacia Deutsch;14 years and up;10 - 12;https://m.media-amazon.com/images/I/51jwvUclAoL.jpg
0689038089;The Merchant of Death / The Lost City of Faar / The Never War;D.J. MacHale;10 years and up;7 - 9;https://m.media-amazon.com/images/I/41R840W286L.jpg
0689867719;Ripped at the Seams;Nancy Krulik;14 years and up;9 - 12;https://m.media-amazon.com/images/I/61-fPoKkpmL.jpg
0805080236;Derby Girl;Shauna Cross;14 years and up;9 - 12;https://m.media-amazon.com/images/I/51L5U4zd0nL.jpg
0743437322;The Lost City of Faar;D.J. MacHale;10 - 14 years;5 - 9;https://m.media-amazon.com/images/I/91xsQJksPJL.jpg
0439870321;Box Out;John Coy;READINGAGE_MISSING_AZ;7 - 9;https://m.media-amazon.com/images/I/51QjP+3ED6L.jpg
0142406937;The Blue Mirror;Kathe Koja;14 years and up;9 - 12;https://m.media-amazon.com/images/I/51A12E1S2NL.jpg
0374303932;Going Under;Kathe Koja;14 years and up;9 and up;https://m.media-amazon.com/images/I/51PPDMJ8YWL.jpg
0743437349;The Reality Bug;D.J. MacHale;10 - 14 years;5 - 9;https://m.media-amazon.com/images/I/81INPA0VBCL.jpg
0738734772;Dancing in the Dark;Robyn Bavati;READINGAGE_MISSING_AZ;7 - 9;https://m.media-amazon.com/images/I/41aD8JEjg5L.jpg
0452288991;The Romance Readers' Book Club;Julie L. Cannon;18 years and up;GRADE_MISSING_AZ;https://m.media-amazon.com/images/I/51nW2-cqQ3L.jpg
038573607X;Tempo Change;Barbara Hall;12 - 15 years;7 - 9;https://m.media-amazon.com/images/I/51A8xdXKODL.jpg
0062198548;In a Handful of Dust;Mindy McGinnis;14 - 17 years;9 - 12;https://m.media-amazon.com/images/I/81Gc5i70WpL.jpg
0061575399;Wondrous Strange;Lesley Livingston;13 - 17 years;8 - 9;https://m.media-amazon.com/images/I/51JjZgkzbrL.jpg
0803741499;Jane, Unlimited;Kristin Cashore;14 years and up;9 - 12;https://m.media-amazon.com/images/I/A1pFeTO4mFL.jpg
1467723754;Emma Watson: From Wizards to Wallflowers;Nadia Higgins;8 - 12 years;3 - 6;https://m.media-amazon.com/images/I/916qtZAWkSL.jpg
0452286700;The Unthinkable Thoughts of Jacob Green: A Novel;Joshua Braff;18 years and up;GRADE_MISSING_AZ;https://m.media-amazon.com/images/I/41VT0B8YK1L.jpg
140527591X;The Special Ones;Em Bailey;12 years and up;GRADE_MISSING_AZ;https://m.media-amazon.com/images/I/91lReV1w0bL.jpg
1442481722;Two Lies and a Spy;Kat Carlton;14 years and up;9 - 12;https://m.media-amazon.com/images/I/81v4XvH1i-L.jpg
0061797065;The Calling;Kelley Armstrong;13 years and up;8 - 9;https://m.media-amazon.com/images/I/51rYuO+bF3L.jpg
0857076078;The Future of Us;Jay Asher;10+ years;GRADE_MISSING_AZ;https://m.media-amazon.com/images/I/71agnHm0PzL.jpg
0545940311;The Secret Diary of Lydia Bennet: The Secret Diary of Lydia Bennet;Natasha Farrant;12 years and up;7 - 9;https://m.media-amazon.com/images/I/51WasprKbKL.jpg
0989470105;Concealed in the Shadows;Gabrielle Arrowsmith;15 - 18 years;10 - 12;https://m.media-amazon.com/images/I/71iWKNLOh3L.jpg
1553377389;The Isabel Factor;Gayle Friesen;12 - 15 years;GRADE_MISSING_AZ;https://m.media-amazon.com/images/I/414ekTPwqfL.jpg
0060776250;Vampire Kisses 3: Vampireville;Ellen Schreiber;13 - 17 years;8 - 9;https://m.media-amazon.com/images/I/519jW3OYnHL.jpg
0060093366;Vampire Kisses;Ellen Schreiber;12 - 15 years;7 - 9;https://m.media-amazon.com/images/I/51PZ8ZQV9NL.jpg
0425223531;In Too Deep;Jennifer Banash;14 years and up;9 - 12;https://m.media-amazon.com/images/I/811qt-unbbL.jpg
0765350076;The Borribles: Across the Dark Metropolis;Michael de Larrabeiti;13 years and up;8 - 9;https://m.media-amazon.com/images/I/51dmM3aRdVL.jpg
0449010384;Kill Me Softly;Sarah Cross;12 - 18 years;7 - 12;https://m.media-amazon.com/images/I/51egcxy8DwL.jpg
